date,temperature,humidity,luminosity
2019-11-27 15:07:24.264,23.1,32.3,260
2019-11-27 15:07:26.541,23.1,32.3,260
2019-11-27 15:07:28.819,23.1,32.3,260
2019-11-27 15:07:31.092,23.1,32.4,261
2019-11-27 15:07:33.369,23.1,32.3,260
2019-11-27 15:07:35.647,23.1,32.3,260
2019-11-27 15:07:37.924,23.1,32.3,258
2019-11-27 15:07:40.202,23.1,32.3,260
2019-11-27 15:07:42.478,23.1,32.3,258
2019-11-27 15:07:44.751,23.1,32.3,256
2019-11-27 15:07:47.029,23.1,32.3,258
2019-11-27 15:07:49.305,23.1,32.3,258
2019-11-27 15:07:51.584,23.1,32.3,260
2019-11-27 15:07:53.861,23.1,32.2,260
2019-11-27 15:07:56.135,23.1,32.2,260
2019-11-27 15:07:58.412,23.1,32.1,260
2019-11-27 15:08:00.689,23.1,32.1,258
2019-11-27 15:08:02.967,23.1,32.3,260
2019-11-27 15:08:05.244,23.1,32.5,261
2019-11-27 15:08:07.517,23.1,32.5,260
2019-11-27 15:08:09.795,23.1,32.5,260
2019-11-27 15:08:12.072,23.1,32.5,260
2019-11-27 15:08:14.349,23.1,32.5,258
2019-11-27 15:08:16.626,23.1,32.4,260
2019-11-27 15:08:18.903,23.1,32.4,261
2019-11-27 15:08:21.177,23.1,32.3,258
2019-11-27 15:08:23.454,23.1,32.3,258
2019-11-27 15:08:25.732,23.1,32.3,256
2019-11-27 15:08:28.009,23.1,32.3,258
2019-11-27 15:08:30.287,23.1,32.3,258
2019-11-27 15:08:32.560,23.1,32.3,258
2019-11-27 15:08:34.837,23.1,32.3,258
2019-11-27 15:09:01.194,23.1,32.2,258
2019-11-27 15:09:01.194,23.1,32.2,260
2019-11-27 15:09:01.194,23.1,32.2,258
2019-11-27 15:09:01.194,23.1,32.2,258
2019-11-27 15:09:01.195,23.1,32.2,258
2019-11-27 15:57:34.688,25.6,27.5,60
2019-11-27 15:57:36.966,25.6,27.6,58
2019-11-27 15:57:39.243,25.6,27.6,60
2019-11-27 15:57:41.521,25.6,27.4,61
2019-11-27 15:57:43.793,25.6,27.3,60
2019-11-27 15:57:46.071,25.6,27.2,60
2019-11-27 15:57:48.348,25.6,27.2,62
2019-11-27 15:57:50.621,25.6,27.1,62
2019-11-27 15:57:52.898,25.6,27.1,62
2019-11-27 15:57:55.175,25.6,27.0,61
2019-11-27 15:57:57.453,25.6,27.0,61
2019-11-27 15:57:59.727,25.6,27.3,61
2019-11-27 15:58:02.004,25.6,27.6,61
2019-11-27 15:58:04.282,25.6,27.5,61
2019-11-27 15:58:06.559,25.6,27.4,60
2019-11-27 15:58:08.831,25.6,27.5,60
2019-11-27 15:58:11.110,25.6,27.5,65
2019-11-27 15:58:13.387,25.6,27.5,66
2019-11-27 15:58:15.664,25.6,27.4,68
2019-11-27 15:58:17.937,25.6,27.3,68
2019-11-27 15:58:20.214,25.6,27.2,68
2019-11-27 15:58:22.492,25.6,27.1,68
2019-11-27 15:58:24.765,25.6,27.1,66
2019-11-27 15:58:27.043,25.5,27.1,67
2019-11-27 15:58:29.320,25.5,27.2,66
2019-11-27 15:58:31.597,25.5,27.2,66
2019-11-27 15:58:33.875,25.5,27.2,66
2019-11-27 15:58:36.148,25.5,27.2,65
2019-11-27 15:58:38.425,25.5,27.2,65
2019-11-27 15:58:40.702,25.5,27.5,64
2019-11-27 15:58:42.979,25.5,27.6,66
2019-11-27 15:58:45.257,25.6,27.6,67
2019-11-27 15:58:47.531,25.5,27.6,66
2019-11-27 15:58:49.806,25.5,27.5,66
2019-11-27 15:58:52.084,25.5,27.3,66
2019-11-27 15:58:54.361,25.5,27.3,66
2019-11-27 15:58:56.640,25.5,27.2,66
2019-11-27 15:58:58.913,25.5,27.2,66
2019-11-27 15:59:01.190,25.5,27.1,66
2019-11-27 15:59:03.468,25.5,27.1,66
2019-11-27 15:59:05.745,25.5,27.0,65
2019-11-27 15:59:08.023,25.5,27.0,66
2019-11-27 15:59:10.300,25.5,26.9,65
2019-11-27 15:59:12.573,25.5,26.9,65
2019-11-27 15:59:14.850,25.5,26.9,67
2019-11-27 15:59:17.127,25.5,26.9,67
2019-11-27 15:59:19.404,25.5,26.9,63
2019-11-27 15:59:21.682,25.5,27.1,62
2019-11-27 15:59:23.960,25.5,27.6,60
2019-11-27 15:59:26.233,25.4,27.9,63
2019-11-27 15:59:28.510,25.4,27.9,63
2019-11-27 15:59:30.788,25.4,27.9,63
2019-11-27 15:59:33.065,25.4,27.8,62
2019-11-27 15:59:35.343,25.4,27.6,62
2019-11-27 15:59:37.616,25.4,27.5,62
2019-11-27 15:59:39.892,25.4,27.4,62
2019-11-27 15:59:42.170,25.4,27.3,62
2019-11-27 15:59:44.447,25.4,27.2,62
2019-11-27 15:59:46.725,25.4,27.2,61
2019-11-27 15:59:48.998,25.4,27.2,62
2019-11-27 15:59:51.275,25.3,27.1,62
2019-11-27 15:59:53.553,25.4,27.1,62
2019-11-27 15:59:55.830,25.4,27.1,62
2019-11-27 15:59:58.108,25.4,27.1,62
2019-11-27 16:00:00.384,25.3,27.1,62
2019-11-27 16:00:02.658,25.4,27.1,62
2019-11-27 16:00:04.935,25.4,27.1,62
2019-11-27 16:00:07.212,25.4,27.0,62
2019-11-27 16:00:09.490,25.4,27.0,62
2019-11-27 16:00:11.767,25.3,27.0,60
2019-11-27 16:00:14.041,25.3,26.9,61
2019-11-27 16:00:16.317,25.3,27.1,61
2019-11-27 16:00:18.595,25.4,28.9,61
2019-11-27 16:00:20.872,25.3,29.1,61
2019-11-27 16:00:23.150,25.3,29.0,61
2019-11-27 16:00:25.424,25.3,29.3,61
2019-11-27 16:00:27.701,25.3,30.6,61
2019-11-27 16:00:29.977,25.3,31.1,61
2019-11-27 16:00:32.256,25.4,30.8,61
2019-11-27 16:00:34.531,25.3,30.6,62
2019-11-27 16:00:36.810,25.3,30.5,62
2019-11-27 16:00:39.083,25.3,30.3,61
2019-11-27 16:00:41.360,25.3,30.1,62
2019-11-27 16:00:43.638,25.3,29.8,61
2019-11-27 16:00:45.915,25.3,29.7,60
2019-11-27 16:00:48.192,25.3,29.5,60
2019-11-27 16:00:50.466,25.3,29.4,60
2019-11-27 16:00:52.743,25.3,29.1,60
